CODIGO DE CLASE,CODIGO DE FAMILIA,DESCRIPCION DE CLASE
503371,5033,503371-ARONIAS ORGÁNICAS SECAS
503372,5033,503372-ACEITUNAS ORGÁNICAS SECAS
503415,5034,503415-MANZANAS CONGELADAS
503416,5034,503416-ALBARICOQUES CONGELADOS
503417,5034,503417-BANANOS CONGELADOS
503418,5034,503418-BARBERRIES CONGELADOS
503419,5034,503419-GAYUBAS CONGELADAS
503420,5034,503420-MORAS CONGELADAS
503421,5034,503421-ARÁNDANOS DE MIRTO CONGELADOS
503422,5034,503422-AGRÁS CONGELADAS
503423,5034,503423-FRUTAS DEL PAN CONGELADAS
503424,5034,503424-CHIRIMOYAS CONGELADAS
503425,5034,503425-CEREZAS CONGELADAS
503426,5034,503426-CITRONES CONGELADOS
503427,5034,503427-ARÁNDANOS CONGELADOS
503428,5034,503428-PASAS DE CORINTO CONGELADAS
503429,5034,503429-DÁTILES CONGELADOS
503430,5034,503430-PITAHAYAS CONGELADAS
503431,5034,503431-BREVAS CONGELADAS
503432,5034,503432-GROSELLAS CONGELADAS
503433,5034,503433-TORONJAS CONGELADAS
503434,5034,503434-UVAS DE MESA CONGELADAS
503435,5034,503435-UVAS PASAS CONGELADAS
503436,5034,503436-UVAS PARA VINO CONGELADAS
503437,5034,503437-GUAYABAS CONGELADAS
503438,5034,503438-ARÁNDANOS HUCKLEBERRY CONGELADOS
503439,5034,503439-KIWIS CONGELADOS
503440,5034,503440-NARANJOS CHINOS (KUMQUATS) CONGELADOS
503441,5034,503441-LIMONES CONGELADOS
503442,5034,503442-LIMAS CONGELADAS
503443,5034,503443-NÍSPEROS CONGELADOS
503444,5034,503444-MANDARINAS CONGELADAS
503445,5034,503445-MANGOS CONGELADOS
503446,5034,503446-MELONES CONGELADOS
503447,5034,503447-MORAS MULBERRY CONGELADAS
503448,5034,503448-MIRTOS CONGELADOS
503449,5034,503449-NECTARINAS CONGELADOS
503450,5034,503450-NARANJAS CONGELADAS
503451,5034,503451-PAPAYAS CONGELADAS
503452,5034,503452-MARACUYÁS CONGELADAS
503453,5034,503453-DURAZNOS CONGELADOS
503454,5034,503454-PERAS CONGELADAS
503455,5034,503455-CAQUIS CONGELADOS
503456,5034,503456-PIÑAS CONGELADAS
503457,5034,503457-CIRUELOS DAMASCOS CONGELADOS
503458,5034,503458-CIRUELAS CONGELADAS
503459,5034,503459-GRANADAS CONGELADAS
503460,5034,503460-POMELOS CONGELADOS
503461,5034,503461-MEMBRILLOS CONGELADOS
503462,5034,503462-FRAMBUESAS CONGELADAS
503463,5034,503463-RUIBARBOS CONGELADOS
503464,5034,503464-ESCARAMUJOS CONGELADOS
503465,5034,503465-SAPOTES CONGELADOS
503466,5034,503466-BAYAS SASKATOON CONGELADAS
503467,5034,503467-FRESAS CONGELADAS
503468,5034,503468-MANZANAS DULCES CONGELADAS
503469,5034,503469-TAMARILLOS CONGELADOS
503470,5034,503470-FRUTAS NOMINANT CONGELADAS
503471,5034,503471-ARONIAS CONGELADAS
503472,5034,503472-ACEITUNAS CONGELADAS
503515,5035,503515-MANZANAS ORGÁNICAS CONGELADAS
503516,5035,503516-ALBARICOQUES ORGÁNICOS CONGELADOS
503517,5035,503517-BANANOS ORGÁNICOS CONGELADOS
503518,5035,503518-BARBERRIES ORGÁNICOS CONGELADOS
503519,5035,503519-GAYUBAS ORGÁNICAS CONGELADAS
503520,5035,503520-MORAS ORGÁNICAS CONGELADAS
503521,5035,503521-ARÁNDANOS DE MIRTO ORGÁNICOS CONGELADOS
503522,5035,503522-AGRÁS ORGÁNICAS CONGELADAS
503523,5035,503523-FRUTAS DEL PAN ORGÁNICAS CONGELADAS
503524,5035,503524-CHIRIMOYAS ORGÁNICAS CONGELADAS
503525,5035,503525-CEREZAS ORGÁNICAS CONGELADAS
503526,5035,503526-CITRONES ORGÁNICOS CONGELADOS
503527,5035,503527-ARÁNDANOS ORGÁNICOS CONGELADOS
503528,5035,503528-PASAS DE CORINTO ORGÁNICAS CONGELADAS
503529,5035,503529-DÁTILES ORGÁNICOS CONGELADOS
503530,5035,503530-PITAHAYAS ORGÁNICAS CONGELADAS
503531,5035,503531-BREVAS ORGÁNICAS CONGELADAS
503532,5035,503532-GROSELLAS ORGÁNICAS CONGELADAS
503533,5035,503533-TORONJAS ORGÁNICAS CONGELADAS
503534,5035,503534-UVAS DE MESA ORGÁNICAS CONGELADAS
503535,5035,503535-UVAS PASAS ORGÁNICAS CONGELADAS
503536,5035,503536-UVAS PARA VINO ORGÁNICAS CONGELADAS
503537,5035,503537-GUAYABAS ORGÁNICAS CONGELADAS
503538,5035,503538-ARÁNDANOS HUCKLEBERRY ORGÁNICOS CONGELADOS
503539,5035,503539-KIWIS ORGÁNICOS CONGELADOS
503540,5035,503540-NARANJOS CHINOS (KUMQUATS) ORGÁNICOS CONGELADOS
503541,5035,503541-LIMONES ORGÁNICOS CONGELADOS
503542,5035,503542-LIMAS ORGÁNICAS CONGELADAS
503543,5035,503543-NÍSPEROS ORGÁNICOS CONGELADOS
503544,5035,503544-MANDARINAS ORGÁNICAS CONGELADAS
503545,5035,503545-MANGOS ORGÁNICOS CONGELADOS
503546,5035,503546-MELONES ORGÁNICOS CONGELADOS
503547,5035,503547-MORAS MULBERRY ORGÁNICAS CONGELADAS
503548,5035,503548-MIRTOS ORGÁNICOS CONGELADOS
503549,5035,503549-NECTARINAS ORGÁNICOS CONGELADOS
503550,5035,503550-NARANJAS ORGÁNICAS CONGELADAS
503551,5035,503551-PAPAYAS ORGÁNICAS CONGELADAS
503552,5035,503552-MARACUYÁS ORGÁNICAS CONGELADAS
503553,5035,503553-DURAZNOS ORGÁNICOS CONGELADOS
503554,5035,503554-PERAS ORGÁNICAS CONGELADAS
503555,5035,503555-CAQUIS ORGÁNICOS CONGELADOS
503556,5035,503556-PIÑAS ORGÁNICAS CONGELADAS
503557,5035,503557-CIRUELOS DAMASCOS ORGÁNICOS CONGELADOS
503558,5035,503558-CIRUELAS ORGÁNICAS CONGELADAS
503559,5035,503559-GRANADAS ORGÁNICAS CONGELADAS
503560,5035,503560-POMELOS ORGÁNICOS CONGELADOS
503561,5035,503561-MEMBRILLOS ORGÁNICOS CONGELADOS
503562,5035,503562-FRAMBUESAS ORGÁNICAS CONGELADAS
503563,5035,503563-RUIBARBOS ORGÁNICOS CONGELADOS
503564,5035,503564-ESCARAMUJOS ORGÁNICOS CONGELADOS
503565,5035,503565-SAPOTES ORGÁNICOS CONGELADOS
503566,5035,503566-BAYAS SASKATOON ORGÁNICAS CONGELADAS
503567,5035,503567-FRESAS ORGÁNICAS CONGELADAS
503568,5035,503568-MANZANAS DULCES ORGÁNICAS CONGELADAS
503569,5035,503569-TAMARILLOS ORGÁNICOS CONGELADOS
503570,5035,503570-FRUTAS NOMINANT ORGÁNICAS CONGELADAS
503571,5035,503571-ARONIAS ORGÁNICAS CONGELADAS
503572,5035,503572-ACEITUNAS ORGÁNICAS CONGELADAS
503615,5036,503615-MANZANAS EN LATA O EN FRASCO
503616,5036,503616-ALBARICOQUES EN LATA O EN FRASCO
503617,5036,503617-BANANOS EN LATA O EN FRASCO
503618,5036,503618-BARBERRIES EN LATA O EN FRASCO
503619,5036,503619-GAYUBAS EN LATA O EN FRASCO
503620,5036,503620-MORAS EN LATA O EN FRASCO
503621,5036,503621-ARÁNDANOS DE MIRTO EN LATA O EN FRASCO
503622,5036,503622-AGRÁS EN LATA O EN FRASCO
503623,5036,503623-FRUTAS DEL PAN EN LATA O EN FRASCO
503624,5036,503624-CHIRIMOYAS EN LATA O EN FRASCO
503625,5036,503625-CEREZAS EN LATA O EN FRASCO
503626,5036,503626-CITRONES EN LATA O EN FRASCO
503627,5036,503627-ARÁNDANOS EN LATA O EN FRASCO
503628,5036,503628-PASAS DE CORINTO EN LATA O EN FRASCO
503629,5036,503629-DÁTILES EN LATA O EN FRASCO
503630,5036,503630-PITAHAYAS EN LATA O EN FRASCO
503631,5036,503631-BREVAS EN LATA O EN FRASCO
503632,5036,503632-GROSELLAS EN LATA O EN FRASCO
503633,5036,503633-TORONJAS EN LATA O EN FRASCO
503634,5036,503634-UVAS DE MESA EN LATA O EN FRASCO
503635,5036,503635-UVAS PASAS EN LATA O EN FRASCO
503636,5036,503636-UVAS PARA VINO EN LATA O EN FRASCO
503637,5036,503637-GUAYABAS EN LATA O EN FRASCO
503638,5036,503638-ARÁNDANOS HUCKLEBERRY EN LATA O EN FRASCO
503639,5036,503639-KIWIS EN LATA O EN FRASCO
503640,5036,503640-NARANJOS CHINOS (KUMQUATS) EN LATA O EN FRASCO
503641,5036,503641-LIMONES EN LATA O EN FRASCO
503642,5036,503642-LIMAS EN LATA O EN FRASCO
503643,5036,503643-NÍSPEROS EN LATA O EN FRASCO
503644,5036,503644-MANDARINAS EN LATA O EN FRASCO
503645,5036,503645-MANGOS EN LATA O EN FRASCO
503646,5036,503646-MELONES EN LATA O EN FRASCO
503647,5036,503647-MORAS MULBERRY EN LATA O EN FRASCO
503648,5036,503648-MIRTOS EN LATA O EN FRASCO
503649,5036,503649-NECTARINAS EN LATA O EN FRASCO
503650,5036,503650-NARANJAS EN LATA O EN FRASCO
503651,5036,503651-PAPAYAS EN LATA O EN FRASCO
503652,5036,503652-MARACUYÁS EN LATA O EN FRASCO
503653,5036,503653-DURAZNOS EN LATA O EN FRASCO
503654,5036,503654-PERAS EN LATA O EN FRASCO
503655,5036,503655-CAQUIS EN LATA O EN FRASCO
503656,5036,503656-PIÑAS EN LATA O EN FRASCO
503657,5036,503657-CIRUELOS DAMASCOS EN LATA O EN FRASCO
503658,5036,503658-CIRUELAS EN LATA O EN FRASCO
503659,5036,503659-GRANADAS EN LATA O EN FRASCO
503660,5036,503660-POMELOS EN LATA O EN FRASCO
503661,5036,503661-MEMBRILLOS EN LATA O EN FRASCO
503662,5036,503662-FRAMBUESAS EN LATA O EN FRASCO
503663,5036,503663-RUIBARBOS EN LATA O EN FRASCO
503664,5036,503664-ESCARAMUJOS EN LATA O EN FRASCO
503665,5036,503665-SAPOTES EN LATA O EN FRASCO
503666,5036,503666-BAYAS SASKATOON EN LATA O EN FRASCO
503667,5036,503667-FRESAS EN LATA O EN FRASCO
503668,5036,503668-MANZANAS DULCES EN LATA O EN FRASCO
503669,5036,503669-TAMARILLOS EN LATA O EN FRASCO
503670,5036,503670-FRUTAS NOMINANT EN LATA O EN FRASCO
503671,5036,503671-ARONIAS EN LATA O EN FRASCO
503672,5036,503672-ACEITUNAS EN LATA O EN FRASCO
503715,5037,503715-MANZANAS ORGÁNICAS EN LATA O EN FRASCO
503716,5037,503716-ALBARICOQUES ORGÁNICOS EN LATA O EN FRASCO
503717,5037,503717-BANANOS ORGÁNICOS EN LATA O EN FRASCO
503718,5037,503718-BARBERRIES ORGÁNICOS EN LATA O EN FRASCO
503719,5037,503719-GAYUBAS ORGÁNICAS EN LATA O EN FRASCO
503720,5037,503720-MORAS ORGÁNICAS EN LATA O EN FRASCO
503721,5037,503721-ARÁNDANOS DE MIRTO ORGÁNICOS EN LATA O EN FRASCO
503722,5037,503722-AGRÁS ORGÁNICAS EN LATA O EN FRASCO
503723,5037,503723-FRUTAS DEL PAN ORGÁNICAS EN LATA O EN FRASCO
503724,5037,503724-CHIRIMOYAS ORGÁNICAS EN LATA O EN FRASCO
503725,5037,503725-CEREZAS ORGÁNICAS EN LATA O EN FRASCO
503726,5037,503726-CITRONES ORGÁNICOS EN LATA O EN FRASCO
503727,5037,503727-ARÁNDANOS ORGÁNICOS EN LATA O EN FRASCO
503728,5037,503728-PASAS DE CORINTO ORGÁNICAS EN LATA O EN FRASCO
503729,5037,503729-DÁTILES ORGÁNICOS EN LATA O EN FRASCO
503730,5037,503730-PITAHAYAS ORGÁNICAS EN LATA O EN FRASCO
503731,5037,503731-BREVAS ORGÁNICAS EN LATA O EN FRASCO
503732,5037,503732-GROSELLAS ORGÁNICAS EN LATA O EN FRASCO
503733,5037,503733-TORONJAS ORGÁNICAS EN LATA O EN FRASCO
503734,5037,503734-UVAS DE MESA ORGÁNICAS EN LATA O EN FRASCO
503735,5037,503735-UVAS PASAS ORGÁNICAS EN LATA O EN FRASCO
503736,5037,503736-UVAS PARA VINO ORGÁNICAS EN LATA O EN FRASCO
503737,5037,503737-GUAYABAS ORGÁNICAS EN LATA O EN FRASCO
503738,5037,503738-ARÁNDANOS HUCKLEBERRY ORGÁNICOS EN LATA O EN FRASCO
503739,5037,503739-KIWIS ORGÁNICOS EN LATA O EN FRASCO
503740,5037,503740-NARANJOS CHINOS (KUMQUATS) ORGÁNICOS EN LATA O EN FRASCO
503741,5037,503741-LIMONES ORGÁNICOS EN LATA O EN FRASCO
503742,5037,503742-LIMAS ORGÁNICAS EN LATA O EN FRASCO
503743,5037,503743-NÍSPEROS ORGÁNICOS EN LATA O EN FRASCO
503744,5037,503744-MANDARINAS ORGÁNICAS EN LATA O EN FRASCO
503745,5037,503745-MANGOS ORGÁNICOS EN LATA O EN FRASCO
503746,5037,503746-MELONES ORGÁNICOS EN LATA O EN FRASCO
503747,5037,503747-MORAS MULBERRY ORGÁNICAS EN LATA O EN FRASCO
503748,5037,503748-MIRTOS ORGÁNICOS EN LATA O EN FRASCO
503749,5037,503749-NECTARINAS ORGÁNICOS EN LATA O EN FRASCO
503750,5037,503750-NARANJAS ORGÁNICAS EN LATA O EN FRASCO
503751,5037,503751-PAPAYAS ORGÁNICAS EN LATA O EN FRASCO
503752,5037,503752-MARACUYÁS ORGÁNICAS EN LATA O EN FRASCO
503753,5037,503753-DURAZNOS ORGÁNICOS EN LATA O EN FRASCO
503754,5037,503754-PERAS ORGÁNICAS EN LATA O EN FRASCO
503755,5037,503755-CAQUIS ORGÁNICOS EN LATA O EN FRASCO
503756,5037,503756-PIÑAS ORGÁNICAS EN LATA O EN FRASCO
503757,5037,503757-CIRUELOS DAMASCOS ORGÁNICOS EN LATA O EN FRASCO
503758,5037,503758-CIRUELAS ORGÁNICAS EN LATA O EN FRASCO
503759,5037,503759-GRANADAS ORGÁNICAS EN LATA O EN FRASCO
503760,5037,503760-POMELOS ORGÁNICOS EN LATA O EN FRASCO
503761,5037,503761-MEMBRILLOS ORGÁNICOS EN LATA O EN FRASCO
503762,5037,503762-FRAMBUESAS ORGÁNICAS EN LATA O EN FRASCO
503763,5037,503763-RUIBARBOS ORGÁNICOS EN LATA O EN FRASCO
503764,5037,503764-ESCARAMUJOS ORGÁNICOS EN LATA O EN FRASCO
503765,5037,503765-SAPOTES ORGÁNICOS EN LATA O EN FRASCO
503766,5037,503766-BAYAS SASKATOON ORGÁNICAS EN LATA O EN FRASCO
503767,5037,503767-FRESAS ORGÁNICAS EN LATA O EN FRASCO
503768,5037,503768-MANZANAS DULCES ORGÁNICAS EN LATA O EN FRASCO
503769,5037,503769-TAMARILLOS ORGÁNICOS EN LATA O EN FRASCO
503770,5037,503770-FRUTAS NOMINANT ORGÁNICAS EN LATA O EN FRASCO
503771,5037,503771-ARONIAS ORGÁNICAS EN LATA O EN FRASCO
503772,5037,503772-ACEITUNAS ORGÁNICAS EN LATA O EN FRASCO
503815,5038,503815-PURÉS DE CÍTRICOS
503816,5038,503816-PURÉS DE BAYAS
503817,5038,503817-PURÉS DE FRUTAS TROPICALES
503818,5038,503818-PURÉS DE MELÓN
504015,5040,504015-ALCACHOFAS
504016,5040,504016-ESPÁRRAGOS
504017,5040,504017-AGUACATES
504018,5040,504018-FRÍJOLES
504019,5040,504019-REMOLACHAS
504020,5040,504020-BRÓCOLIS
504021,5040,504021-REPOLLITOS DE BRUSELAS
504022,5040,504022-CEBOLLAS DE ENSALADA
504023,5040,504023-REPOLLOS
504024,5040,504024-CARDOS
504025,5040,504025-ZANAHORIAS
504026,5040,504026-COLIFLORES
504027,5040,504027-APIOS
504028,5040,504028-ACELGAS
504029,5040,504029-ACHICORIAS
504030,5040,504030-REPOLLOS CHINOS
504031,5040,504031-CEBOLLINES
504032,5040,504032-MAÍCES
504033,5040,504033-BERROS
504034,5040,504034-COCOMBROS
504035,5040,504035-BERENJENAS
504036,5040,504036-ENDIVIAS
504037,5040,504037-HINOJOS
504038,5040,504038-AJOS
504039,5040,504039-CALABAZAS
504040,5040,504040-GUISANTES
504041,5040,504041-HIERBAS
504042,5040,504042-COLES
504043,5040,504043-COLINABOS
504044,5040,504044-PUERROS
504045,5040,504045-LENTEJAS
504046,5040,504046-LECHUGAS
504047,5040,504047-ÑAMES
504048,5040,504048-HONGOS O CHAMPIÑONES
504049,5040,504049-MOSTAZAS
504051,5040,504051-SOLANÁCEAS (NIGHTSHADES)
504052,5040,504052-OKRAS
504053,5040,504053-CEBOLLAS
504054,5040,504054-ALVERJAS
504055,5040,504055-MANÍES
504056,5040,504056-PIMIENTOS
504057,5040,504057-PAPAS
504058,5040,504058-NABOS SUECOS
504059,5040,504059-VEGETALES MARINOS
504060,5040,504060-CHALOTES
504061,5040,504061-ALAZANES
504062,5040,504062-ESPINACAS
504063,5040,504063-CALABAZAS
504064,5040,504064-BATATAS
504065,5040,504065-TOMATES
504066,5040,504066-NABOS
504067,5040,504067-AUYAMAS
504068,5040,504068-ÑAMES
504070,5040,504070-VEGETALES NOMINANT
504071,5040,504071-ALVERJAS DULCES
504072,5040,504072-TUBÉRCULOS
504115,5041,504115-ALCACHOFAS ORGÁNICAS
504116,5041,504116-ESPÁRRAGOS ORGÁNICOS
504117,5041,504117-AGUACATES ORGÁNICOS
504118,5041,504118-FRÍJOLES ORGÁNICOS
504119,5041,504119-REMOLACHAS ORGÁNICAS
504120,5041,504120-BRÓCOLIS ORGÁNICAS
504121,5041,504121-REPOLLITOS DE BRUSELAS ORGÁNICAS
504122,5041,504122-CEBOLLAS DE ENSALADA ORGÁNICAS
504123,5041,504123-REPOLLOS ORGÁNICOS
504124,5041,504124-CARDOS ORGÁNICOS
504125,5041,504125-ZANAHORIAS ORGÁNICAS
504126,5041,504126-COLIFLORES ORGÁNICAS
504127,5041,504127-APIOS ORGÁNICOS
504128,5041,504128-ACELGAS ORGÁNICAS
504129,5041,504129-ACHICORIAS  ORGÁNICAS
504130,5041,504130-REPOLLOS CHINOS ORGÁNICOS
504131,5041,504131-CEBOLLINES ORGÁNICOS
504132,5041,504132-BERROS  ORGÁNICOS
504133,5041,504133-COCOMBROS  ORGÁNICOS
504134,5041,504134-BERENJENAS  ORGÁNICAS
504135,5041,504135-ENDIVIAS  ORGÁNICAS
504136,5041,504136-HINOJOS  ORGÁNICOS
504137,5041,504137-AJOS  ORGÁNICOS
504138,5041,504138-CALABAZAS ORGÁNICAS
504139,5041,504139-GUISANTES ORGÁNICOS
504140,5041,504140-HIERBAS ORGÁNICAS
504141,5041,504141-COLES  ORGÁNICOS
504142,5041,504142-COLINABOS ORGÁNICOS
504143,5041,504143-PUERROS ORGÁNICOS
504144,5041,504144-LENTEJAS  ORGÁNICAS
504145,5041,504145-LECHUGAS  ORGÁNICAS
504146,5041,504146-ÑAMES ORGÁNICOS
504147,5041,504147-HONGOS O CHAMPIÑONES  ORGÁNICOS
504148,5041,504148-MOSTAZAS  ORGÁNICAS
504150,5041,504150-SOLANÁCEAS (NIGHTSHADES)  ORGÁNICAS
504151,5041,504151-OKRAS  ORGÁNICAS
504152,5041,504152-CEBOLLAS  ORGÁNICAS
504153,5041,504153-MANÍES ORGÁNICOS
504154,5041,504154-ALVERJAS ORGÁNICAS
504155,5041,504155-PIMIENTOS ORGÁNICOS
504156,5041,504156-PAPAS  ORGÁNICAS
504157,5041,504157-NABOS SUECOS ORGÁNICOS
504158,5041,504158-VEGETALES MARINOS ORGÁNICOS
504159,5041,504159-CHALOTES ORGÁNICOS
504160,5041,504160-ALAZANES ORGÁNICOS
504161,5041,504161-ESPINACAS  ORGÁNICAS
504162,5041,504162-CALABAZAS ORGÁNICAS
504163,5041,504163-BATATAS ORGÁNICAS
504164,5041,504164-TOMATES ORGÁNICOS
504165,5041,504165-NABOS ORGÁNICOS
504166,5041,504166-AUYAMAS ORGÁNICAS
504167,5041,504167-MAÍCES ORGÁNICOS
504168,5041,504168-ÑAMES ORGÁNICOS
504170,5041,504170-VEGETALES NOMINANT
504171,5041,504171-ALVERJAS DULCES ORGÁNICAS
504215,5042,504215-ALCACHOFAS SECAS
504216,5042,504216-ESPÁRRAGOS SECOS
504217,5042,504217-AGUACATES SECOS
504218,5042,504218-FRÍJOLES SECOS
504219,5042,504219-REMOLACHAS  SECAS
504220,5042,504220-BRÓCOLIS  SECAS
504221,5042,504221-REPOLLITOS DE BRUSELAS  SECAS
504222,5042,504222-CEBOLLAS DE ENSALADA  SECAS
504223,5042,504223-REPOLLOS SECOS
504224,5042,504224-CARDOS SECOS
504225,5042,504225-ZANAHORIAS  SECAS
504226,5042,504226-COLIFLORES  SECAS
504227,5042,504227-APIOS SECOS
504228,5042,504228-ACELGAS  SECAS
504229,5042,504229-ACHICORIAS SECAS
504230,5042,504230-REPOLLOS CHINOS SECOS
504231,5042,504231-CEBOLLINES SECOS
504232,5042,504232-MAÍCES SECOS
504233,5042,504233-BERROS  SECOS
504234,5042,504234-COCOMBROS SECOS
504235,5042,504235-BERENJENAS SECAS
504236,5042,504236-ENDIVIAS SECAS
504237,5042,504237-HINOJOS SECOS
504238,5042,504238-AJOS SECOS
504239,5042,504239-CALABAZAS SECAS
504240,5042,504240-GUISANTES SECAS
504241,5042,504241-HIERBAS SECAS
504242,5042,504242-COLES SECAS
504243,5042,504243-COLINABOS SECOS
504244,5042,504244-PUERROS SECOS
504245,5042,504245-LENTEJAS  SECAS
504246,5042,504246-LECHUGAS SECAS
504247,5042,504247-ÑAMES SECOS
504248,5042,504248-HONGOS O CHAMPIÑONES SECOS
504249,5042,504249-MOSTAZAS SECAS
504250,5042,504250-SOLANÁCEAS (NIGHTSHADES) SECAS
504251,5042,504251-OKRAS SECAS
504252,5042,504252-CEBOLLAS SECAS
504253,5042,504253-MANÍES SECOS
504254,5042,504254-ALVERJAS SECAS
504255,5042,504255-PIMIENTOS SECOS
504256,5042,504256-PAPAS SECAS
504257,5042,504257-NABOS SUECOS SECOS
504258,5042,504258-VEGETALES MARINOS SECOS
504259,5042,504259-CHALOTES SECOS
504260,5042,504260-ALAZANES SECOS
504261,5042,504261-ESPINACAS SECAS
504262,5042,504262-CALABAZAS SECAS
504263,5042,504263-BATATAS SECAS
504264,5042,504264-TOMATES SECOS
504265,5042,504265-NABOS SECOS
504266,5042,504266-AUYAMAS SECAS
504267,5042,504267-ÑAMES SECOS
504268,5042,504268-VEGETALES NOMINANT SECOS
504269,5042,504269-ALVERJAS DULCES SECAS
504315,5043,504315-ALCACHOFAS ORGÁNICAS SECAS
504316,5043,504316-ESPÁRRAGOS ORGÁNICOS SECOS
504317,5043,504317-AGUACATES ORGÁNICOS SECOS
504318,5043,504318-FRÍJOLES ORGÁNICOS SECOS
504319,5043,504319-REMOLACHAS  ORGÁNICAS SECAS
504320,5043,504320-BRÓCOLIS  ORGÁNICAS SECAS
504321,5043,504321-REPOLLITOS DE BRUSELAS  ORGÁNICAS SECAS
504322,5043,504322-CEBOLLAS DE ENSALADA  ORGÁNICAS SECAS
504323,5043,504323-REPOLLOS ORGÁNICOS SECOS
504324,5043,504324-CARDOS ORGÁNICOS SECOS
504325,5043,504325-ZANAHORIAS  ORGÁNICAS SECAS
504326,5043,504326-COLIFLORES  ORGÁNICAS SECAS
504327,5043,504327-APIOS ORGÁNICOS SECOS
504328,5043,504328-ACELGAS  ORGÁNICAS SECAS
504329,5043,504329-ACHICORIAS ORGÁNICAS SECAS
504330,5043,504330-REPOLLOS CHINOS ORGÁNICOS SECOS
504331,5043,504331-CEBOLLINES ORGÁNICOS SECOS
504332,5043,504332-MAÍCES ORGÁNICOS SECOS
504333,5043,504333-BERROS  ORGÁNICOS SECOS
504334,5043,504334-COCOMBROS ORGÁNICOS SECOS
504335,5043,504335-BERENJENAS ORGÁNICAS SECAS
504336,5043,504336-ENDIVIAS ORGÁNICAS SECAS
504337,5043,504337-HINOJOS ORGÁNICOS SECOS
504338,5043,504338-AJOS ORGÁNICOS SECOS
504339,5043,504339-CALABAZAS ORGÁNICAS SECAS
504340,5043,504340-GUISANTES ORGÁNICAS SECAS
504341,5043,504341-HIERBAS ORGÁNICAS SECAS
504342,5043,504342-COLES ORGÁNICAS SECAS
504343,5043,504343-COLINABOS ORGÁNICOS SECOS
504344,5043,504344-PUERROS ORGÁNICOS SECOS
504345,5043,504345-LENTEJAS  ORGÁNICAS SECAS
504346,5043,504346-LECHUGAS ORGÁNICAS SECAS
504347,5043,504347-ÑAMES ORGÁNICOS SECOS
504348,5043,504348-HONGOS O CHAMPIÑONES ORGÁNICOS SECOS
504349,5043,504349-MOSTAZAS ORGÁNICAS SECAS
504350,5043,504350-SOLANÁCEAS (NIGHTSHADES) ORGÁNICAS SECAS
504351,5043,504351-OKRAS ORGÁNICAS SECAS
504352,5043,504352-CEBOLLAS ORGÁNICAS SECAS
504353,5043,504353-MANÍES ORGÁNICOS SECOS
504354,5043,504354-ALVERJAS ORGÁNICAS SECAS
504355,5043,504355-PIMIENTOS ORGÁNICOS SECOS
504356,5043,504356-PAPAS ORGÁNICAS SECAS
504357,5043,504357-NABOS SUECOS ORGÁNICOS SECOS
504358,5043,504358-VEGETALES MARINOS ORGÁNICOS SECOS
504359,5043,504359-CHALOTES ORGÁNICOS SECOS
504360,5043,504360-ALAZANES ORGÁNICOS SECOS
504361,5043,504361-ESPINACAS ORGÁNICAS SECAS
504362,5043,504362-CALABAZAS ORGÁNICAS SECAS
504363,5043,504363-BATATAS ORGÁNICAS SECAS
504364,5043,504364-TOMATES ORGÁNICOS SECOS
504365,5043,504365-NABOS ORGÁNICOS SECOS
504366,5043,504366-AUYAMAS ORGÁNICAS SECAS
504367,5043,504367-ÑAMES ORGÁNICOS SECOS
504368,5043,504368-VEGETALES NOMINANT ORGÁNICOS SECOS
504369,5043,504369-ALVERJAS DULCES ORGÁNICAS SECAS
504415,5044,504415-ALCACHOFAS CONGELADAS
504416,5044,504416-ESPÁRRAGOS CONGELADOS
504417,5044,504417-AGUACATES CONGELADOS
504418,5044,504418-FRÍJOLES CONGELADOS
504419,5044,504419-REMOLACHAS  CONGELADAS
504420,5044,504420-BRÓCOLIS  CONGELADAS
504421,5044,504421-REPOLLITOS DE BRUSELAS  CONGELADAS
504422,5044,504422-CEBOLLAS DE ENSALADA  CONGELADAS
504423,5044,504423-REPOLLOS CONGELADOS
504424,5044,504424-CARDOS CONGELADOS
504425,5044,504425-ZANAHORIAS  CONGELADAS
504426,5044,504426-COLIFLORES  CONGELADAS
504427,5044,504427-APIOS CONGELADOS
504428,5044,504428-ACELGAS  CONGELADAS
504429,5044,504429-ACHICORIAS CONGELADAS
504430,5044,504430-REPOLLOS CHINOS CONGELADOS
504431,5044,504431-CEBOLLINES CONGELADOS
504432,5044,504432-MAÍCES CONGELADOS
504433,5044,504433-BERROS  CONGELADOS
504434,5044,504434-COCOMBROS CONGELADOS
504435,5044,504435-BERENJENAS CONGELADAS
504436,5044,504436-ENDIVIAS CONGELADAS
504437,5044,504437-HINOJOS CONGELADOS
504438,5044,504438-AJOS CONGELADOS
504439,5044,504439-CALABAZAS CONGELADAS
504440,5044,504440-GUISANTES CONGELADAS
504441,5044,504441-HIERBAS CONGELADAS
504442,5044,504442-COLES CONGELADAS
504443,5044,504443-COLINABOS CONGELADOS
504444,5044,504444-PUERROS CONGELADOS
504445,5044,504445-LENTEJAS  CONGELADAS
504446,5044,504446-LECHUGAS CONGELADAS
504447,5044,504447-ÑAMES CONGELADOS
504448,5044,504448-HONGOS O CHAMPIÑONES CONGELADOS
504449,5044,504449-MOSTAZAS CONGELADAS
504450,5044,504450-SOLANÁCEAS (NIGHTSHADES) CONGELADAS
